userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	26	subcompartment	322.005185347452	14.945615675567	1889	1	1	5	5	2.33	401	470	1493	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	0	490
1	29	subcompartment	73.2109755863143	16.221647362498	282	1	1	25	25	9	25	1618	2328	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	1.9071555123499e-72	504
1	28	subcompartment	60.7608184443072	4.92483008444828	433	2	3	19	19	8	133	1467	2220	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	3.58469318727882e-60	896
2	2	ATAC_peaks	49.0471211613194	2.57106894339406	1669	2	3	9	9	4.67	918	690	976	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1.39062661443311e-48	48574
1	30	subcompartment	45.7810261467951	6.14481243468368	271	3	2	26	26	10.3	62	1629	2291	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	2.05303114778815e-45	685
1	27	subcompartment	35.3084484583136	2.62094218183245	555	4	5	18	18	9	320	1345	2033	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	5.07916101664427e-35	1249
2	4	ATAC_peaks	28.4966901600519	2.02634396567365	1584	3	4	11	11	6	951	775	943	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	2.8223020384175e-28	47203
2	10	McCole_3d_data	18.3825402605144	1.89825616881084	1914	4	5	4	5	4.33	1314	445	580	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	3.21189575928396e-18	4533
2	5	ATAC_peaks	16.87482902041	1.79434068148598	1828	5	6	6	6	5.67	1245	531	649	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	9.19009836128628e-17	127090
2	19	McCole_3d_data	11.5778884153167	1.67388556650847	644	6	9	19	19	11.3	347	1715	1547	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	1.50808165585153e-11	11459
2	9	McCole_3d_data	11.5725741470731	1.53700920230726	1219	7	11	16	16	11.3	777	1140	1117	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	1.50808165585153e-11	18331
2	21	McCole_3d_data	11.2895519116689	1.68370306235482	605	8	8	21	21	12.3	322	1754	1572	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	2.65251917312034e-11	8436
2	22	McCole_3d_data	10.6890230859645	1.53817141156513	1653	9	10	10	10	9.67	1143	706	751	Rao_KBM7_Domain	NA	NA	NA	NA	NA	Rao_KBM7_Domain.bed	9.75944792834973e-11	3269
2	1	ATAC_peaks	10.1075635317582	1.49336743891029	1451	10	13	13	13	12	979	908	915	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	3.45700591048663e-10	85631
2	13	McCole_3d_data	9.73167108029005	1.68370955625076	495	11	7	22	22	13.3	258	1864	1636	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	7.66706861926291e-10	8202
1	24	McCole_3d_data	8.93757422630882	1.45414193554154	1158	5	6	8	8	6.33	1218	742	1135	Rao_NHEK_Domain	NA	NA	NA	NA	NA	Rao_NHEK_Domain.bed	4.47401546063751e-09	4835
1	31	subcompartment	8.55838966969431	4.30154179329715	61	6	4	31	31	13.7	18	1839	2335	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	1.00821486985233e-08	25
2	3	ATAC_peaks	7.53333492542669	1.40605412913962	1454	12	14	12	14	12.7	1010	905	884	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1.00875165201742e-07	68236
2	12	McCole_3d_data	6.60323059808153	1.36769001840183	1200	13	15	18	18	15.3	816	1159	1078	Rao_HMEC_Domain	NA	NA	NA	NA	NA	Rao_HMEC_Domain.bed	8.13593537882392e-07	3567
2	15	McCole_3d_data	5.94646009484673	1.50193526080645	437	14	12	23	23	16.3	249	1922	1645	Rao_HUVEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HUVEC_Loop_anchor.bed	3.50672410751495e-06	6161
2	14	McCole_3d_data	3.92323850662141	1.25996034590247	1415	15	17	14	17	15.3	1029	944	865	Rao_HUVEC_Domain	NA	NA	NA	NA	NA	Rao_HUVEC_Domain.bed	0.000352317234349924	3385
1	7	McCole_3d_data	3.10989047996611	1.42342025988032	1759	7	7	2	7	5.33	2112	141	241	Dixon_hESC_Domain	NA	NA	NA	NA	NA	Dixon_hESC_Domain.bed	0.00218815724866647	1301
2	17	McCole_3d_data	3.07965576326772	1.34218881583674	346	16	16	25	25	19	215	2013	1679	Rao_HeLa_Loop_anchor	NA	NA	NA	NA	NA	Rao_HeLa_Loop_anchor.bed	0.00222421366168409	5020
2	11	McCole_3d_data	3.06500394381846	1.25503546617852	634	17	18	20	20	18.3	429	1725	1465	Rao_GM12878_Loop_anchor	NA	NA	NA	NA	NA	Rao_GM12878_Loop_anchor.bed	0.00222421366168409	12903
1	18	McCole_3d_data	2.69428653250781	1.23343435243594	1475	8	8	4	8	6.67	1736	425	617	Rao_IMR90_Domain	NA	NA	NA	NA	NA	Rao_IMR90_Domain.bed	0.00501377855363727	3810
2	16	McCole_3d_data	2.0011502392852	1.15870126968908	1405	18	20	15	20	17.7	1060	954	834	Rao_HeLa_Domain	NA	NA	NA	NA	NA	Rao_HeLa_Domain.bed	0.0237830803021654	3481
2	8	McCole_3d_data	1.87214996095158	3.75288864983747	2355	19	2	1	19	7.33	1882	4	12	Human_pooled_domains	NA	NA	NA	NA	NA	Human_pooled_domains.bed	0.0308232170422006	293
