userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	28	subcompartment	64.9922456056259	2.21395196696346	1446	1	3	26	26	10	763	7096	8290	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	3.1558480782302e-64	896
1	29	subcompartment	39.2527370550856	2.47561882909169	666	2	2	30	30	11.3	299	7876	8754	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	6.9292244649773e-39	504
1	30	subcompartment	33.3971580712578	1.87088263194676	1069	3	4	29	29	12	643	7473	8410	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	4.14078201030131e-33	685
1	27	subcompartment	32.7214282816971	1.49753366549716	2761	4	5	19	19	9.33	2189	5781	6864	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	1.6821525093777e-32	1249
1	31	subcompartment	21.9949179068146	3.29763264578632	238	5	1	31	31	12.3	78	8304	8975	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	6.9699758486172e-22	25
1	24	McCole_3d_data	8.28732858466957	1.19381302091608	5339	6	7	9	9	7.33	5275	3203	3778	Rao_NHEK_Domain	NA	NA	NA	NA	NA	Rao_NHEK_Domain.bed	0.0000000159967997823923	4835
1	7	McCole_3d_data	4.37940231047604	1.225194022044	7796	7	6	2	7	5	8103	746	950	Dixon_hESC_Domain	NA	NA	NA	NA	NA	Dixon_hESC_Domain.bed	0.000107839567473135	1301
1	18	McCole_3d_data	0.912340799560257	1.04603997749968	6904	8	8	4	8	6.67	7253	1638	1800	Rao_IMR90_Domain	NA	NA	NA	NA	NA	Rao_IMR90_Domain.bed	0.261609127294277	3810
1	20	McCole_3d_data	0.0165714112038639	0.939478064520773	6460	9	9	6	9	8	6949	2082	2104	Rao_K562_Domain	NA	NA	NA	NA	NA	Rao_K562_Domain.bed	1	3167
1	6	McCole_3d_data	0.01647457842398	0.913177768607443	7705	10	11	3	11	8	8236	837	817	Dixon_IMR90_Domain	NA	NA	NA	NA	NA	Dixon_IMR90_Domain.bed	1	1194
1	25	McCole_3d_data	0.0146732794636579	0.934528772678978	1715	11	10	23	23	14.7	1918	6827	7135	Rao_NHEK_Loop_anchor	NA	NA	NA	NA	NA	Rao_NHEK_Loop_anchor.bed	1	7435
1	8	McCole_3d_data	0.00602583513301779	0.597216926791873	8501	12	29	1	29	14	9027	41	26	Human_pooled_domains	NA	NA	NA	NA	NA	Human_pooled_domains.bed	1	293
1	16	McCole_3d_data	0.0000780818351407311	0.896425319709965	5002	13	12	11	13	12	5539	3540	3514	Rao_HeLa_Domain	NA	NA	NA	NA	NA	Rao_HeLa_Domain.bed	1	3481
1	23	McCole_3d_data	0.0000168187471699144	0.842518890148432	1104	14	13	28	28	18.3	1356	7438	7697	Rao_KBM7_Loop_anchor	NA	NA	NA	NA	NA	Rao_KBM7_Loop_anchor.bed	1	4279
1	17	McCole_3d_data	0.0000000427812880309151	0.811051260630329	1311	15	17	27	27	19.7	1654	7231	7399	Rao_HeLa_Loop_anchor	NA	NA	NA	NA	NA	Rao_HeLa_Loop_anchor.bed	1	5020
1	22	McCole_3d_data	3.92588271197046e-10	0.819991733354476	5844	16	15	8	16	13	6567	2698	2486	Rao_KBM7_Domain	NA	NA	NA	NA	NA	Rao_KBM7_Domain.bed	1	3269
1	14	McCole_3d_data	3.08612272640814e-11	0.820556357033324	4991	17	14	12	17	14.3	5716	3551	3337	Rao_HUVEC_Domain	NA	NA	NA	NA	NA	Rao_HUVEC_Domain.bed	1	3385
1	15	McCole_3d_data	7.80815949675216e-12	0.779658326236154	1549	18	18	25	25	20.3	2003	6993	7050	Rao_HUVEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HUVEC_Loop_anchor.bed	1	6161
1	12	McCole_3d_data	5.77661082293257e-12	0.818064757706645	4202	19	16	17	19	17.3	4907	4340	4146	Rao_HMEC_Domain	NA	NA	NA	NA	NA	Rao_HMEC_Domain.bed	1	3567
1	11	McCole_3d_data	1.92865493310657e-16	0.764768194112165	2237	20	19	20	20	19.7	2869	6305	6184	Rao_GM12878_Loop_anchor	NA	NA	NA	NA	NA	Rao_GM12878_Loop_anchor.bed	1	12903
1	21	McCole_3d_data	1.92865493310657e-16	0.755817933957648	1929	20	20	22	22	20.7	2521	6613	6532	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	1	8436
1	3	ATAC_peaks	0	0.733692443478492	5051	22	22	10	22	18	6007	3491	3046	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1	68236
1	5	ATAC_peaks	0	0.69421418365161	6250	22	25	7	25	18	7216	2292	1837	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1	127090
1	10	McCole_3d_data	0	0.669832521513336	6729	22	27	5	27	18	7669	1813	1384	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	1	4533
1	1	ATAC_peaks	0	0.706325638353583	4923	22	24	13	24	19.7	5959	3619	3094	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1	85631
1	9	McCole_3d_data	0	0.751222564024652	4207	22	21	16	22	19.7	5103	4335	3950	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	1	18331
1	4	ATAC_peaks	0	0.599850153209282	4630	22	28	15	28	21.7	6008	3912	3045	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1	47203
1	2	ATAC_peaks	0	0.555621629143325	4841	22	30	14	30	22	6354	3701	2699	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1	48574
1	13	McCole_3d_data	0	0.717724567687705	1623	22	23	24	24	23	2230	6919	6823	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	1	8202
1	19	McCole_3d_data	0	0.686614674478153	2066	22	26	21	26	23	2872	6476	6181	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	1	11459
1	26	subcompartment	0	0.296435352629497	2901	22	31	18	31	23.7	5743	5641	3310	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	1	490
