userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	26	subcompartment	322.005185347452	3.3576321900271	5934	1	1	14	14	5.33	2710	3533	5418	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	0	490
1	28	subcompartment	64.9922456056259	2.21395196696346	1446	1	3	26	26	10	763	7096	8290	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	3.1558480782302e-64	896
2	2	ATAC_peaks	63.9621168369143	1.70570773904343	6563	2	3	9	9	4.67	4632	2904	3496	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	2.25503661478857e-63	48574
2	4	ATAC_peaks	46.9988814393178	1.5657062855906	6192	3	4	11	11	6	4446	3275	3682	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1.55399729625692e-46	47203
1	29	subcompartment	39.2527370550856	2.47561882909169	666	2	2	30	30	11.3	299	7876	8754	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	6.9292244649773e-39	504
1	30	subcompartment	33.3971580712578	1.87088263194676	1069	3	4	29	29	12	643	7473	8410	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	4.14078201030131e-33	685
1	27	subcompartment	32.7214282816971	1.49753366549716	2761	4	5	19	19	9.33	2189	5781	6864	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	1.6821525093777e-32	1249
2	10	McCole_3d_data	23.3415004004655	1.48361626662933	8004	4	5	4	5	4.33	6394	1463	1734	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	3.53021618754969e-23	4533
1	31	subcompartment	21.9949179068146	3.29763264578632	238	5	1	31	31	12.3	78	8304	8975	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	6.9699758486172e-22	25
2	19	McCole_3d_data	20.8468810177093	1.37873933501837	2938	5	6	19	19	10	2000	6529	6128	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	8.82085477094067e-21	11459
2	1	ATAC_peaks	18.7285694588188	1.32157344389096	6143	6	9	12	12	9	4739	3324	3389	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1.05300284732414e-18	85631
2	5	ATAC_peaks	18.1926252569625	1.3694600395785	7493	7	7	6	7	6.67	5973	1974	2155	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	3.31577602094346e-18	127090
2	3	ATAC_peaks	15.5377667848094	1.28869016617232	6209	8	10	10	10	9.33	4849	3258	3279	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1.38255224698892e-15	68236
2	9	McCole_3d_data	15.22864728888	1.27523090348945	5274	9	11	17	17	12.3	4036	4193	4092	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	2.61587125125144e-15	18331
2	13	McCole_3d_data	15.1075467764347	1.34200086442852	2291	10	8	23	23	13.7	1562	7176	6566	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	3.22666333385836e-15	8202
2	21	McCole_3d_data	10.3630637819786	1.25518966957598	2581	11	12	21	21	14.7	1869	6886	6259	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	1.67960796264554e-10	8436
