userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	26	subcompartment	322.005185347452	4.6320515378874	4739	1	1	10	10	4	1833	2311	4141	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	0	490
2	2	ATAC_peaks	71.2790644010362	1.92958388928897	4975	2	3	9	9	4.67	3310	2075	2664	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1.08694115731796e-70	48574
2	4	ATAC_peaks	47.9829362551158	1.69545644147898	4684	3	5	11	11	6.33	3218	2366	2756	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1.2896902899235e-47	47203
2	10	McCole_3d_data	37.0971884628559	1.78838946412678	6028	4	4	4	4	4	4584	1022	1390	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	7.08117270441873e-37	4533
2	19	McCole_3d_data	22.6969760803525	1.48410976409062	2181	5	6	19	19	10	1385	4869	4589	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	1.24570615171529e-22	11459
2	1	ATAC_peaks	20.0150430909301	1.39863960654558	4595	6	9	13	13	9.33	3419	2455	2555	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	5.42775292316015e-20	85631
2	5	ATAC_peaks	19.97859037354	1.46622204621963	5599	7	7	6	7	6.67	4329	1451	1645	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	5.42775292316015e-20	127090
2	9	McCole_3d_data	17.9842870439516	1.36213177255857	3917	8	10	17	17	11.7	2859	3133	3115	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	4.94494303824454e-18	18331
2	13	McCole_3d_data	17.2360916974769	1.4503581545071	1705	9	8	22	22	13	1077	5345	4897	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	2.57141371735475e-17	8202
2	3	ATAC_peaks	16.1611765594686	1.35043383859371	4619	10	12	12	12	11.3	3492	2431	2482	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	2.85183156077305e-16	68236
2	21	McCole_3d_data	13.5649659044609	1.36202762879778	1937	11	11	21	21	14.3	1300	5113	4674	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	1.05512958961596e-13	8436
