userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	3	ATAC_peaks	0.000000193914123242048	0.736066600064261	1046	18	16	10	18	14.7	1508	835	886	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1	68236
1	1	ATAC_peaks	7.43252309634055e-10	0.692165053204475	1014	22	19	13	22	18	1504	867	890	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1	85631
1	5	ATAC_peaks	6.20062560993808e-14	0.601303380573676	1288	25	24	7	25	18.7	1875	593	519	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1	127090
1	4	ATAC_peaks	0	0.520271286134333	976	28	27	14	28	23	1615	905	779	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1	47203
1	2	ATAC_peaks	0	0.432239351659935	973	28	29	15	29	24	1706	908	688	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1	48574
2	2	ATAC_peaks	38.2553963689184	2.30330672961702	1708	2	3	10	10	5	971	691	905	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	8.60865551236021e-38	48574
2	4	ATAC_peaks	24.2179309035945	1.91464248765597	1617	4	5	11	11	6.67	974	782	902	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	4.69213824081205e-24	47203
2	5	ATAC_peaks	12.2473913796843	1.64945042280619	1877	7	9	6	9	7.33	1286	522	590	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	3.18865567426914e-12	127090
2	1	ATAC_peaks	8.45270527263456	1.43965545475559	1506	10	13	13	13	12	1012	893	864	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	0.0000000145745501118517	85631
2	3	ATAC_peaks	6.07970890418682	1.35350235940387	1510	14	17	12	17	14.3	1044	889	832	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	0.0000025801965467213	68236
