userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	26	subcompartment	306.703911757541	12.6759499091978	1938	1	1	5	5	2.33	467	461	1409	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	1.22597025127369e-305	490
1	29	subcompartment	71.8600222071712	16.079905512596	273	1	1	26	26	9.33	25	1608	2369	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	4.27897241412124e-71	504
1	28	subcompartment	69.4765574683712	6.39306056135591	400	2	2	21	21	8.33	97	1481	2297	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	6.89783761771942e-69	896
2	2	ATAC_peaks	38.2553963689184	2.30330672961702	1708	2	3	10	10	5	971	691	905	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	8.60865551236021e-38	48574
1	27	subcompartment	32.5284649167413	2.49155592520538	552	3	5	18	18	8.67	342	1329	2052	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	3.67245741425376e-32	1249
1	30	subcompartment	29.3451330406418	4.15555628213066	231	4	4	28	28	12	78	1650	2316	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	4.66774796706602e-29	685
2	10	McCole_3d_data	25.6551833620797	2.22053183432686	2028	3	4	4	4	3.67	1334	371	542	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	1.95934217770292e-25	4533
2	4	ATAC_peaks	24.2179309035945	1.91464248765597	1617	4	5	11	11	6.67	974	782	902	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	4.69213824081205e-24	47203
2	22	McCole_3d_data	14.5638982664628	1.66708088580574	1712	5	8	9	9	7.33	1124	687	752	Rao_KBM7_Domain	NA	NA	NA	NA	NA	Rao_KBM7_Domain.bed	1.88040290563111e-14	3269
2	9	McCole_3d_data	14.3792376767544	1.61964135227614	1312	6	10	16	16	10.7	801	1087	1075	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	2.58913092926124e-14	18331
2	5	ATAC_peaks	12.2473913796843	1.64945042280619	1877	7	9	6	9	7.33	1286	522	590	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	3.18865567426914e-12	127090
